rowIndex,keyword,prompt,response
1024,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret and apply laws to protect their rights and interests.  Lawyers may specialize in areas like criminal law, corporate law, family law, or civil litigation, and they must adhere to ethical standards and professional rules set by bar associations."
1025,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret and apply laws to resolve disputes or protect rights.  Lawyers may specialize in areas like criminal law, family law, corporate law, or civil litigation, and they uphold ethical duties including confidentiality, honesty, and zealous advocacy within the bounds of the law."
1026,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters and represents them in court or negotiations.  Lawyers interpret laws, draft legal documents (e."
1027,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret or apply laws and regulations.  Lawyers may specialize in areas such as criminal defense, corporate law, family law, or civil litigation, and their work involves researching case law, drafting legal documents (like contracts or pleadings), advocating for clients’ rights, and upholding ethical standards set by the bar association."
1028,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps draft legal documents.  Lawyers specialize in areas like criminal law, family law, corporate law, or civil litigation, and must uphold ethical duties including confidentiality, honesty, and loyalty to their clients’ interests—while adhering to the rule of law and judicial fairness."
1029,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret and apply laws to resolve disputes or comply with regulations.  Lawyers specialize in areas such as criminal, corporate, family, or intellectual property law, and must pass bar exams and uphold ethical standards set by their jurisdiction’s bar association."
1030,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters and represents them in court or negotiations.  Lawyers analyze laws, draft documents (like contracts or wills), advocate for their clients’ rights, and may specialize in areas such as criminal law, corporate law, family law, or intellectual property."
1031,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters and represents them in courts, negotiations, or other legal proceedings.  Lawyers interpret laws, draft legal documents (such as contracts or wills), advocate for their clients’ rights, and help resolve disputes—either through litigation or alternative methods like mediation."
1032,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters and represents them in court or negotiations.  Lawyers interpret laws, draft legal documents (e."
1033,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret and apply laws to resolve disputes or ensure compliance.  Lawyers may specialize in areas like criminal defense, family law, corporate law, or intellectual property, and they uphold ethical standards while advocating for their clients’ rights and interests within the legal system."
1034,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret or apply laws, regulations, and contracts.  Lawyers may specialize in areas like criminal law, family law, corporate law, or intellectual property, and their work involves research, drafting documents, advocating for clients’ rights, and upholding ethical standards set by the legal profession."
1035,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret and apply laws to resolve disputes or comply with regulations.  Lawyers may specialize in areas like criminal defense, corporate law, family law, or intellectual property, and they must uphold ethical standards, advocate for their clients’ rights, and maintain confidentiality."
1036,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters and represents them in court or negotiations.  Lawyers interpret laws, draft legal documents (like contracts or wills), advocate for their clients’ rights, and may specialize in areas such as criminal defense, corporate law, family law, or intellectual property."
1037,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, drafts legal documents (such as contracts or pleadings), and ensures compliance with the law.  Lawyers must complete law school, pass a bar exam, and uphold ethical standards set by their jurisdiction’s bar association."
1038,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal rights and obligations, represents them in court or negotiations, and helps draft legal documents such as contracts or wills.  Lawyers must pass a bar exam and adhere to ethical rules set by their jurisdiction’s bar association."
1039,Lawyer,Briefly describe a Lawyer.,"A lawyer is a trained legal professional who advises clients on legal matters, represents them in court or negotiations, drafts legal documents (like contracts or wills), and ensures compliance with laws and regulations.  Lawyers must pass a bar exam and be licensed to practice law in their jurisdiction."
1040,Lawyer,Briefly describe a Lawyer.,"A lawyer is a trained legal professional who advises clients on legal matters and represents them in court or negotiations.  They interpret laws, draft legal documents (like contracts or wills), advocate for clients’ rights, and may specialize in areas such as criminal law, corporate law, family law, or intellectual property."
1041,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps interpret and apply laws to resolve disputes or comply with regulations.  Lawyers may specialize in areas like criminal law, corporate law, family law, or intellectual property, and their work involves research, drafting documents (e."
1042,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises and represents individuals, organizations, or the government in legal matters—such as disputes, contracts, criminal charges, or regulatory compliance.  Lawyers analyze laws, draft legal documents, argue cases in court (if qualified as advocates), negotiate settlements, and ensure clients’ rights are protected within the legal system."
1043,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on legal matters, represents them in court or negotiations, and helps draft or review contracts, wills, and other legal documents.  Lawyers must pass a bar exam and meet ethical standards to practice law, which varies by jurisdiction."
1044,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises and represents clients in legal matters, including litigation (court proceedings), contract drafting, compliance, and dispute resolution.  Lawyers interpret laws, advocate on behalf of individuals or organizations, and ensure their rights and obligations are upheld under the law."
1045,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises and represents clients in legal matters, including litigation, contract negotiation, compliance, and dispute resolution.  Lawyers interpret laws, draft legal documents (e."
1046,Lawyer,Briefly describe a Lawyer.,"A lawyer is a licensed legal professional who advises clients on法律 matters and represents them in legal proceedings, such as negotiations, lawsuits, or regulatory compliance.  Lawyers interpret laws, draft legal documents (e."
